time_sec,mode,iq_cmd_amp_ideal,iq_cmd_requested_amp,iq_cmd_lsb,iq_cmd_amp,iq_lsb,iq_amp,iq_error_amp,speed_dps
0.35805751499901817,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3600575279997429,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.3620570989987755,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.3640570009993098,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.36605734399927314,sin,0.0,0.0,0,0.0,7,0.11279296875,-0.11279296875,0.0
0.3680574969985173,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.37005754900019383,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.37205829199956497,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3740583049984707,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.3760583769999357,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3780582389990741,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.38005868199979886,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.38205875499988906,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.3840581749991543,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.38605809699947713,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.3880585709994193,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.39005795199955173,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.3920573629984574,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.39406399699873873,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.3960587099991244,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.3980582610001875,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.4000582429998758,sin,0.0,0.0,0,0.0,-1,-0.01611328125,0.01611328125,0.0
0.402065448999565,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.4040646299999935,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.40605781999875035,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4080661469997722,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.41006038900013664,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.4120650189997832,sin,0.0,0.0,0,0.0,5,0.08056640625,-0.08056640625,0.0
0.4140651519992389,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.41606567399867345,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.4180646249988058,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.42006938599843124,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.42205471099987335,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.42410702199958905,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.42608233699866105,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4281057529988175,sin,0.0,0.0,0,0.0,6,0.0966796875,-0.0966796875,0.0
0.430056342998796,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.4321082219994423,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.43410735199904593,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.43607518399949186,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.43806043899894576,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.44006389799869794,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4421074319998297,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.44408831799955806,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.4460677619990747,sin,0.0,0.0,0,0.0,-11,-0.17724609375,0.17724609375,0.0
0.44805522999922687,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.4500652919996355,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.45206431199949293,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4540664979995199,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.4560650879993773,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.4580646889990021,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4600647110000864,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.4620648539985268,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.46405877500001225,sin,0.0,0.0,0,0.0,4,0.064453125,-0.064453125,0.0
0.4660584459998063,sin,0.0,0.0,0,0.0,-1,-0.01611328125,0.01611328125,0.0
0.46806556199953775,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.47008600199842476,sin,0.0,0.0,0,0.0,0,0.0,0.0,0.0
0.47205778199895576,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4740595069997653,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.4760583269999188,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.47805771899948013,sin,0.0,0.0,0,0.0,0,0.0,0.0,0.0
0.4800683809990005,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4820581439998932,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.48405736399945454,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
0.48605792799935443,sin,0.0,0.0,0,0.0,1,0.01611328125,-0.01611328125,0.0
0.48805889199866215,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4900572309998097,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4920578739984194,sin,0.0,0.0,0,0.0,2,0.0322265625,-0.0322265625,0.0
0.4940570149992709,sin,0.0,0.0,0,0.0,3,0.04833984375,-0.04833984375,0.0
