t_sec,q_ref_rad,q_meas_rad,dq_meas_rad_s,tau_cmd_nm
18.640890746,-0.2867487644391215,0.1758157421996488,-0.10733774899765128,-0.15431290864944458
18.660106141,-0.30242333168618485,0.14251486007159697,-0.1244419756671957,-0.1480036824941635
18.67990821,-0.3181610848909153,0.10773044807935,-0.14844025288211773,-0.14091213047504425
18.699923309000003,-0.3336175563611238,0.06958627727701393,-0.1635373509118687,-0.13343535363674164
18.720487545,-0.34900324884674505,0.06958627727701393,-0.1635373509118687,-0.13817764818668365
18.740129706,-0.36320968107808055,0.022968532956245378,-0.18203784098300854,-0.12691350281238556
18.760613843,-0.3774943731636784,-0.0274540291338708,-0.20027653166634932,-0.11391159147024155
18.780465994,-0.39080149049204804,-0.08292931940851056,-0.21371556690670568,-0.10021410882472992
18.799979062000002,-0.4033480780166016,-0.08292931940851056,-0.21371556690670568,-0.10390794277191162
18.820301211,-0.4158345212846607,-0.14393730341197236,-0.2309943265014495,-0.08663839846849442
18.840134417,-0.427432301867472,-0.21289526215826832,-0.2446078946670053,-0.0666843056678772
18.859925381,-0.43840987238265644,-0.28472428752409495,-0.2435606971158087,-0.0706849992275238
18.880244586,-0.44904550369621654,-0.28472428752409495,-0.2435606971158087,-0.04940598085522652
18.900023134,-0.4587655640320338,-0.35442401120248856,-0.25080381351158515,-0.02860591933131218
18.920819537,-0.46829785190705914,-0.42385320884682287,-0.25202554398798116,-0.00887463428080082
18.940555524,-0.4766787647313975,-0.42385320884682287,-0.25202554398798116,-0.011019148863852024
18.960056752,-0.48431202242324367,-0.48580367064636165,-0.24155356847601522,0.0075394995510578156
18.982606328000003,-0.4923219631979578,-0.5488275099358769,-0.22436207534387106,0.02661639265716076
19.000353455000003,-0.4980011764854998,-0.6058386899522717,-0.20315632493213995,0.04242895916104317
19.020719189,-0.5038312525154276,-0.6058386899522717,-0.20315632493213995,0.04139994457364082
19.040902134,-0.5088764819614636,-0.6568982972193658,-0.1881464933649887,0.056960009038448334
19.060194235,-0.5130106163433523,-0.7046766854927106,-0.1541125729510993,0.07126542180776596
19.080477951000002,-0.5166255217970182,-0.7416689389887303,-0.10934487763744476,0.069857157766819
19.100444857000003,-0.5194463487487715,-0.7416689389887303,-0.10934487763744476,0.08073212206363678
19.120077129000002,-0.5215024802716418,-0.7656759428499122,-0.06963863715457375,0.08743294328451157
19.140649525,-0.5228907252601266,-0.7764184443959375,-0.02199114857512855,0.08960945904254913
19.159979836,-0.5234786441679351,-0.777491821885914,0.0024434609527920616,0.08913053572177887
