t_sec,wheel_index,omega_ref_rad_s,omega_meas_rad_s,tau_cmd_nm
63.545079789000006,6.0,1.0471975511965976,1.0536552694289767,0.050901882350444794
63.550032579,6.0,1.0471975511965976,1.0536552694289767,0.050895292311906815
63.555019865000006,6.0,1.0471975511965976,1.0536552694289767,0.05089031532406807
63.560054481,6.0,1.0471975511965976,1.0531316706533784,0.05088551342487335
63.565097129,6.0,1.0471975511965976,1.0531316706533784,0.050965629518032074
63.570000221,6.0,1.0471975511965976,1.0531316706533784,0.05096513777971268
63.57556755700001,6.0,1.0471975511965976,1.0531316706533784,0.05095669627189636
63.580009867,6.0,1.0471975511965976,1.0531316706533784,0.05095669627189636
63.585296746000004,6.0,1.0471975511965976,1.0531316706533784,0.05095224827528
63.590091771000004,6.0,1.0471975511965976,1.0393435695626232,0.050947804003953934
63.595068721000004,6.0,1.0471975511965976,1.0393435695626232,0.053182441741228104
63.600741884,6.0,1.0471975511965976,1.0393435695626232,0.053308676928281784
63.6049823,6.0,1.0471975511965976,1.0393435695626232,0.053308676928281784
63.610525219,6.0,1.0471975511965976,1.0393435695626232,0.05332070589065552
63.615029451000005,6.0,1.0471975511965976,1.0435323597674095,0.05332070589065552
63.620023682,6.0,1.0471975511965976,1.0435323597674095,0.05264662206172943
63.625144348000006,6.0,1.0471975511965976,1.0435323597674095,0.05261598899960518
63.630036944000004,6.0,1.0471975511965976,1.0435323597674095,0.05261710658669472
63.635153834,6.0,1.0471975511965976,1.0435323597674095,0.05261978879570961
63.640042845,6.0,1.0471975511965976,1.0435323597674095,0.05262252315878868
63.645084917000005,6.0,1.0471975511965976,1.0433578268422101,0.05262531340122223
63.65007182,6.0,1.0471975511965976,1.0433578268422101,0.05265653133392334
63.65504051400001,6.0,1.0471975511965976,1.0433578268422101,0.05266062170267105
63.66052083900001,6.0,1.0471975511965976,1.0433578268422101,0.052666470408439636
63.665087537000005,6.0,1.0471975511965976,1.0433578268422101,0.052666470408439636
63.669989637,6.0,1.0471975511965976,1.033583983031042,0.05266932025551796
63.675083774,6.0,1.0471975511965976,1.033583983031042,0.0542597658932209
63.679970898,6.0,1.0471975511965976,1.033583983031042,0.05434701219201088
63.685547386,6.0,1.0471975511965976,1.033583983031042,0.05437132343649864
63.690535600000004,6.0,1.0471975511965976,1.033583983031042,0.054381586611270905
