time_sec,hip_L_Joint,hip_R_Joint,thigh_L_Joint,thigh_R_Joint,knee_L_Joint,knee_R_Joint,wheel_L_Joint,wheel_R_Joint
88.029998032,0.0091,0.0044,0.3482,-1.1046,1.8761,-2.0938,3.9982,-2.0127
88.034998032,0.009,0.0044,0.3471,-1.105,1.8754,-2.0938,4.0006,-2.0113
88.039998032,0.0091,0.0044,0.3461,-1.1055,1.8748,-2.0937,4.0029,-2.0098
88.044998032,0.009,0.0044,0.3452,-1.106,1.8742,-2.0937,4.0051,-2.0081
88.049998031,0.0091,0.0044,0.3443,-1.1066,1.8735,-2.0937,4.0072,-2.0064
88.054998031,0.009,0.0044,0.3434,-1.1071,1.873,-2.0936,4.0092,-2.0045
88.059998031,0.0091,0.0044,0.3425,-1.1077,1.8724,-2.0935,4.0111,-2.0026
88.064998031,0.009,0.0044,0.3417,-1.1083,1.8719,-2.0935,4.013,-2.0006
88.069998031,0.0091,0.0044,0.341,-1.109,1.8714,-2.0934,4.0148,-1.9986
88.074998031,0.009,0.0044,0.3402,-1.1096,1.8709,-2.0933,4.0165,-1.9965
88.079998031,0.0091,0.0044,0.3395,-1.1103,1.8704,-2.0933,4.0181,-1.9945
88.084998031,0.009,0.0044,0.3389,-1.1109,1.87,-2.0932,4.0196,-1.9924
88.089998031,0.0091,0.0044,0.3382,-1.1115,1.8696,-2.0931,4.0211,-1.9903
88.09499803,0.009,0.0044,0.3376,-1.1122,1.8692,-2.0931,4.0225,-1.9881
88.09999803,0.0091,0.0044,0.3371,-1.1129,1.8688,-2.093,4.0237,-1.9858
88.10499803,0.009,0.0044,0.3365,-1.1136,1.8685,-2.0929,4.0249,-1.9835
88.10999803,0.0091,0.0044,0.336,-1.1144,1.8681,-2.0928,4.0261,-1.981
88.11499803,0.009,0.0044,0.3356,-1.1152,1.8679,-2.0927,4.0271,-1.9783
88.11999803,0.0091,0.0044,0.3352,-1.1161,1.8676,-2.0927,4.0281,-1.9755
88.12499803,0.009,0.0044,0.3348,-1.117,1.8673,-2.0925,4.029,-1.9725
88.12999803,0.0091,0.0044,0.3344,-1.118,1.8671,-2.0924,4.0298,-1.9694
88.13499803,0.009,0.0044,0.3341,-1.119,1.8669,-2.0923,4.0305,-1.9661
88.139998029,0.0091,0.0044,0.3338,-1.12,1.8667,-2.0922,4.0312,-1.9627
88.144998029,0.009,0.0044,0.3336,-1.1211,1.8665,-2.0921,4.0318,-1.9589
88.149998029,0.0091,0.0044,0.3334,-1.1224,1.8664,-2.0919,4.0323,-1.9549
88.154998029,0.009,0.0044,0.3332,-1.1237,1.8662,-2.0918,4.0327,-1.9506
88.159998029,0.0091,0.0044,0.333,-1.1251,1.8661,-2.0916,4.033,-1.9461
88.164998029,0.009,0.0044,0.3329,-1.1265,1.8661,-2.0914,4.0333,-1.9412
88.169998029,0.0091,0.0044,0.3328,-1.1281,1.866,-2.0912,4.0335,-1.9362
88.174998029,0.009,0.0044,0.3328,-1.1297,1.866,-2.091,4.0337,-1.931
88.179998029,0.0091,0.0044,0.3327,-1.1313,1.8659,-2.0908,4.0337,-1.9257
88.184998028,0.009,0.0044,0.3327,-1.1329,1.8659,-2.0906,4.0337,-1.9203
88.189998028,0.0091,0.0044,0.3327,-1.1346,1.8659,-2.0904,4.0337,-1.9148
88.194998028,0.009,0.0044,0.3327,-1.1363,1.866,-2.0901,4.0337,-1.909
88.199998028,0.0091,0.0044,0.3327,-1.1382,1.866,-2.0899,4.0336,-1.9028
88.204998028,0.009,0.0044,0.3328,-1.1401,1.866,-2.0896,4.0336,-1.8963
88.209998028,0.0091,0.0044,0.3328,-1.1422,1.866,-2.0893,4.0335,-1.8895
88.214998028,0.009,0.0044,0.3328,-1.1443,1.866,-2.0889,4.0335,-1.8824
88.219998028,0.0091,0.0044,0.3329,-1.1465,1.866,-2.0886,4.0334,-1.8751
88.224998028,0.009,0.0044,0.3329,-1.1487,1.8661,-2.0883,4.0334,-1.8676
88.229998027,0.0091,0.0044,0.3329,-1.1509,1.8661,-2.0879,4.0333,-1.8601
88.234998027,0.009,0.0044,0.333,-1.1532,1.8661,-2.0875,4.0332,-1.8524
88.239998027,0.0091,0.0044,0.333,-1.1555,1.8661,-2.0872,4.0331,-1.8447
88.244998027,0.009,0.0044,0.333,-1.1578,1.8661,-2.0868,4.0331,-1.8369
88.249998027,0.0091,0.0044,0.333,-1.1601,1.8661,-2.0864,4.033,-1.829
88.254998027,0.009,0.0044,0.3331,-1.1624,1.8662,-2.0859,4.0329,-1.8211
88.259998027,0.0091,0.0044,0.3331,-1.1647,1.8662,-2.0855,4.0329,-1.8131
88.264998027,0.009,0.0044,0.3331,-1.1671,1.8662,-2.0851,4.0328,-1.8052
88.269998027,0.0091,0.0044,0.3331,-1.1694,1.8662,-2.0847,4.0327,-1.7972
88.274998026,0.009,0.0044,0.3332,-1.1716,1.8662,-2.0842,4.0327,-1.7894
88.279998026,0.0091,0.0044,0.3332,-1.1739,1.8663,-2.0838,4.0326,-1.7816
88.284998026,0.009,0.0044,0.3332,-1.1761,1.8663,-2.0833,4.0325,-1.7739
88.289998026,0.0091,0.0044,0.3333,-1.178,1.8663,-2.083,4.0325,-1.7675
88.294998026,0.009,0.0044,0.3333,-1.1797,1.8663,-2.0826,4.0324,-1.7614
88.299998026,0.0091,0.0044,0.3333,-1.1814,1.8663,-2.0823,4.0324,-1.7556
88.304998026,0.009,0.0044,0.3333,-1.1829,1.8664,-2.0819,4.0323,-1.7501
88.309998026,0.0091,0.0044,0.3334,-1.1844,1.8664,-2.0816,4.0323,-1.7449
88.314998026,0.009,0.0044,0.3334,-1.1858,1.8664,-2.0813,4.0322,-1.7401
88.319998025,0.0091,0.0044,0.3334,-1.1871,1.8664,-2.081,4.0321,-1.7356
88.324998025,0.009,0.0044,0.3335,-1.1883,1.8664,-2.0808,4.032,-1.7313
88.329998025,0.0091,0.0044,0.3335,-1.1894,1.8664,-2.0805,4.032,-1.7274
88.334998025,0.009,0.0044,0.3335,-1.1904,1.8665,-2.0803,4.0319,-1.7238
88.339998025,0.0091,0.0044,0.3336,-1.1914,1.8665,-2.0801,4.0318,-1.7206
88.344998025,0.009,0.0044,0.3336,-1.1922,1.8665,-2.0799,4.0318,-1.7176
88.349998025,0.009,0.0044,0.3336,-1.193,1.8665,-2.0797,4.0317,-1.7149
88.354998025,0.0091,0.0044,0.3337,-1.1936,1.8666,-2.0796,4.0316,-1.7126
88.359998025,0.009,0.0044,0.3337,-1.1942,1.8666,-2.0794,4.0315,-1.7105
88.364998024,0.0091,0.0044,0.3337,-1.1947,1.8666,-2.0793,4.0314,-1.7088
88.369998024,0.009,0.0044,0.3338,-1.1951,1.8666,-2.0792,4.0314,-1.7074
88.374998024,0.0091,0.0044,0.3338,-1.1954,1.8667,-2.0792,4.0312,-1.7062
88.379998024,0.009,0.0044,0.3339,-1.1956,1.8667,-2.0791,4.0312,-1.7054
88.384998024,0.0091,0.0044,0.3339,-1.1958,1.8667,-2.0791,4.0311,-1.7048
88.389998024,0.009,0.0044,0.3339,-1.1959,1.8667,-2.079,4.031,-1.7044
88.394998024,0.0091,0.0044,0.3339,-1.196,1.8667,-2.079,4.0309,-1.7043
88.399998024,0.009,0.0044,0.334,-1.1959,1.8668,-2.079,4.0309,-1.7044
88.404998023,0.0091,0.0044,0.334,-1.1959,1.8668,-2.079,4.0308,-1.7045
88.409998023,0.009,0.0044,0.334,-1.1958,1.8668,-2.079,4.0308,-1.7046
88.414998023,0.0091,0.0044,0.334,-1.1958,1.8668,-2.0791,4.0307,-1.7049
88.419998023,0.009,0.0044,0.3341,-1.1957,1.8668,-2.0791,4.0307,-1.7052
88.424998023,0.0091,0.0044,0.3341,-1.1956,1.8668,-2.0791,4.0306,-1.7056
88.429998023,0.009,0.0044,0.3341,-1.1955,1.8669,-2.0791,4.0305,-1.706
88.434998023,0.0091,0.0044,0.3341,-1.1953,1.8669,-2.0792,4.0304,-1.7065
88.439998023,0.009,0.0044,0.3342,-1.1951,1.8669,-2.0792,4.0304,-1.7071
88.444998023,0.0091,0.0044,0.3342,-1.195,1.8669,-2.0793,4.0303,-1.7078
88.449998022,0.009,0.0044,0.3343,-1.1947,1.867,-2.0793,4.0302,-1.7085
88.454998022,0.0091,0.0044,0.3343,-1.1945,1.867,-2.0794,4.0302,-1.7093
88.459998022,0.009,0.0044,0.3343,-1.1943,1.867,-2.0794,4.0301,-1.7103
88.464998022,0.0091,0.0044,0.3343,-1.194,1.867,-2.0795,4.03,-1.7112
88.469998022,0.009,0.0044,0.3344,-1.1937,1.867,-2.0795,4.03,-1.7123
88.474998022,0.0091,0.0044,0.3344,-1.1934,1.867,-2.0796,4.0299,-1.7134
88.479998022,0.009,0.0044,0.3344,-1.193,1.8671,-2.0797,4.0299,-1.7146
88.484998022,0.0091,0.0044,0.3344,-1.1927,1.8671,-2.0798,4.0298,-1.7158
88.489998022,0.009,0.0044,0.3345,-1.1923,1.8671,-2.0799,4.0297,-1.7172
88.494998021,0.0091,0.0044,0.3345,-1.1919,1.8671,-2.08,4.0296,-1.7186
88.499998021,0.009,0.0044,0.3345,-1.1915,1.8671,-2.08,4.0296,-1.7201
88.504998021,0.0091,0.0044,0.3345,-1.1911,1.8672,-2.0802,4.0295,-1.7217
88.509998021,0.009,0.0044,0.3346,-1.1906,1.8672,-2.0803,4.0295,-1.7233
88.514998021,0.0091,0.0044,0.3346,-1.1901,1.8672,-2.0804,4.0294,-1.725
88.519998021,0.009,0.0044,0.3346,-1.1896,1.8672,-2.0805,4.0293,-1.7268
88.524998021,0.0091,0.0044,0.3347,-1.1891,1.8672,-2.0806,4.0293,-1.7287
88.529998021,0.009,0.0044,0.3347,-1.1885,1.8673,-2.0807,4.0292,-1.7307
88.534998021,0.0091,0.0044,0.3347,-1.1879,1.8673,-2.0809,4.0291,-1.7327
88.53999802,0.009,0.0044,0.3348,-1.1873,1.8673,-2.081,4.0291,-1.7348
88.54499802,0.0091,0.0044,0.3348,-1.1867,1.8673,-2.0811,4.029,-1.7369
88.54999802,0.009,0.0044,0.3348,-1.1861,1.8673,-2.0812,4.0289,-1.7392
88.55499802,0.0091,0.0044,0.3348,-1.1854,1.8673,-2.0814,4.0289,-1.7415
88.55999802,0.009,0.0044,0.3349,-1.1847,1.8674,-2.0815,4.0288,-1.7439
88.56499802,0.0091,0.0044,0.3349,-1.184,1.8674,-2.0817,4.0287,-1.7463
88.56999802,0.009,0.0044,0.3349,-1.1833,1.8674,-2.0818,4.0287,-1.7489
88.57499802,0.0091,0.0044,0.3349,-1.1826,1.8674,-2.082,4.0286,-1.7515
88.57999802,0.009,0.0044,0.335,-1.1818,1.8675,-2.0822,4.0285,-1.7542
88.584998019,0.0091,0.0044,0.335,-1.181,1.8675,-2.0823,4.0284,-1.7569
88.589998019,0.009,0.0044,0.3351,-1.1802,1.8675,-2.0825,4.0284,-1.7598
88.594998019,0.0091,0.0044,0.3351,-1.1794,1.8675,-2.0827,4.0283,-1.7627
88.599998019,0.009,0.0044,0.3351,-1.1785,1.8675,-2.0828,4.0283,-1.7657
88.604998019,0.0091,0.0044,0.3351,-1.1776,1.8675,-2.083,4.0282,-1.7687
88.609998019,0.009,0.0044,0.3352,-1.1767,1.8676,-2.0832,4.0282,-1.7719
88.614998019,0.0091,0.0044,0.3352,-1.1758,1.8676,-2.0834,4.0281,-1.7751
88.619998019,0.009,0.0044,0.3352,-1.1748,1.8676,-2.0836,4.028,-1.7783
88.624998019,0.0091,0.0044,0.3352,-1.1739,1.8676,-2.0838,4.0279,-1.7817
88.629998018,0.009,0.0044,0.3353,-1.1729,1.8676,-2.084,4.0279,-1.7851
88.634998018,0.0091,0.0044,0.3353,-1.1719,1.8676,-2.0842,4.0278,-1.7886
88.639998018,0.009,0.0044,0.3353,-1.1708,1.8677,-2.0844,4.0278,-1.7922
88.644998018,0.0091,0.0044,0.3353,-1.1698,1.8677,-2.0846,4.0277,-1.7958
88.649998018,0.009,0.0044,0.3354,-1.1687,1.8677,-2.0848,4.0276,-1.7995
88.654998018,0.0091,0.0044,0.3354,-1.1676,1.8677,-2.085,4.0276,-1.8033
88.659998018,0.009,0.0044,0.3354,-1.1665,1.8677,-2.0852,4.0275,-1.8072
88.664998018,0.0091,0.0044,0.3354,-1.1653,1.8678,-2.0854,4.0274,-1.8111
88.669998018,0.009,0.0044,0.3355,-1.1641,1.8678,-2.0856,4.0274,-1.8152
88.67499801700001,0.0091,0.0044,0.3355,-1.163,1.8678,-2.0859,4.0273,-1.8192
88.679998017,0.009,0.0044,0.3356,-1.1617,1.8678,-2.0861,4.0273,-1.8234
88.684998017,0.0091,0.0044,0.3356,-1.1605,1.8678,-2.0863,4.0272,-1.8276
88.689998017,0.009,0.0044,0.3356,-1.1592,1.8679,-2.0865,4.0271,-1.832
88.694998017,0.0091,0.0044,0.3356,-1.1579,1.8679,-2.0867,4.027,-1.8363
88.699998017,0.009,0.0044,0.3357,-1.1566,1.8679,-2.0869,4.027,-1.8408
88.704998017,0.0091,0.0044,0.3357,-1.1553,1.8679,-2.0872,4.0269,-1.8453
88.709998017,0.009,0.0044,0.3357,-1.1539,1.8679,-2.0874,4.0269,-1.85
88.714998017,0.0091,0.0044,0.3357,-1.1525,1.8679,-2.0876,4.0268,-1.8546
88.719998016,0.009,0.0044,0.3358,-1.1511,1.868,-2.0879,4.0267,-1.8594
88.724998016,0.0091,0.0044,0.3358,-1.1497,1.868,-2.0881,4.0267,-1.8642
88.729998016,0.009,0.0044,0.3358,-1.1482,1.868,-2.0883,4.0266,-1.8692
88.734998016,0.0091,0.0044,0.3358,-1.1468,1.868,-2.0886,4.0265,-1.8741
88.739998016,0.009,0.0044,0.3359,-1.1452,1.868,-2.0888,4.0265,-1.8792
88.744998016,0.0091,0.0044,0.3359,-1.1437,1.868,-2.089,4.0264,-1.8843
88.749998016,0.009,0.0044,0.3359,-1.1421,1.8681,-2.0893,4.0264,-1.8896
88.754998016,0.0091,0.0044,0.336,-1.1406,1.8681,-2.0895,4.0263,-1.8948
88.759998016,0.009,0.0044,0.336,-1.1389,1.8681,-2.0897,4.0262,-1.9002
88.764998015,0.0091,0.0044,0.336,-1.1373,1.8681,-2.09,4.0261,-1.9056
88.769998015,0.009,0.0044,0.3361,-1.1356,1.8682,-2.0902,4.0261,-1.9112
88.774998015,0.0091,0.0044,0.3361,-1.134,1.8682,-2.0904,4.026,-1.9168
88.779998015,0.009,0.0044,0.3361,-1.1322,1.8682,-2.0906,4.026,-1.9224
88.784998015,0.0091,0.0044,0.3361,-1.1305,1.8682,-2.0909,4.0259,-1.9282
88.789998015,0.009,0.0044,0.3362,-1.1287,1.8682,-2.0911,4.0258,-1.934
88.794998015,0.0091,0.0044,0.3362,-1.127,1.8682,-2.0914,4.0258,-1.9399
88.799998015,0.009,0.0044,0.3362,-1.1251,1.8683,-2.0916,4.0257,-1.9459
88.804998015,0.0091,0.0044,0.3362,-1.1233,1.8683,-2.0918,4.0256,-1.952
88.809998014,0.009,0.0044,0.3363,-1.1214,1.8683,-2.092,4.0255,-1.9581
88.814998014,0.0091,0.0044,0.3363,-1.1195,1.8683,-2.0923,4.0254,-1.9643
88.819998014,0.009,0.0044,0.3364,-1.1176,1.8684,-2.0925,4.0254,-1.9706
88.824998014,0.0091,0.0044,0.3366,-1.1156,1.8685,-2.0927,4.0247,-1.977
88.829998014,0.009,0.0044,0.3372,-1.1136,1.8689,-2.0929,4.0235,-1.9834
88.834998014,0.0091,0.0044,0.3379,-1.1116,1.8694,-2.0931,4.0219,-1.9899
88.839998014,0.009,0.0044,0.3387,-1.1096,1.8699,-2.0933,4.0199,-1.9965
88.844998014,0.0091,0.0044,0.3404,-1.1075,1.871,-2.0935,4.016,-2.0032
88.849998014,0.009,0.0044,0.3429,-1.1054,1.8726,-2.0937,4.0104,-2.01
88.854998013,0.0091,0.0044,0.3459,-1.1033,1.8746,-2.094,4.0034,-2.0168
88.859998013,0.009,0.0044,0.3501,-1.1011,1.8774,-2.0941,3.9937,-2.0237
88.864998013,0.0091,0.0044,0.3553,-1.099,1.8807,-2.0943,3.9816,-2.0307
88.869998013,0.009,0.0044,0.3614,-1.0967,1.8846,-2.0945,3.9678,-2.0378
88.874998013,0.0091,0.0044,0.3687,-1.0945,1.8892,-2.0947,3.9509,-2.0449
88.879998013,0.009,0.0044,0.3771,-1.0922,1.8945,-2.0949,3.9314,-2.0522
88.884998013,0.0091,0.0044,0.3863,-1.09,1.9002,-2.0951,3.9099,-2.0595
88.889998013,0.0091,0.0044,0.3963,-1.0876,1.9062,-2.0953,3.8868,-2.0669
88.894998013,0.0091,0.0044,0.4074,-1.0853,1.9129,-2.0954,3.8606,-2.0744
88.899998012,0.0091,0.0044,0.4197,-1.0828,1.9201,-2.0956,3.832,-2.082
88.904998012,0.0091,0.0044,0.4326,-1.0804,1.9275,-2.0958,3.8016,-2.0896
88.909998012,0.0091,0.0044,0.4466,-1.078,1.9354,-2.0959,3.7686,-2.0974
88.914998012,0.0091,0.0044,0.4615,-1.0755,1.9435,-2.0961,3.7335,-2.1052
88.919998012,0.0091,0.0045,0.4768,-1.073,1.9517,-2.0962,3.6971,-2.1131
88.924998012,0.0091,0.0044,0.4929,-1.0704,1.9601,-2.0963,3.6587,-2.1211
88.929998012,0.0091,0.0045,0.5095,-1.0678,1.9684,-2.0965,3.6189,-2.1292
88.934998012,0.0091,0.0045,0.5264,-1.0652,1.9767,-2.0966,3.5784,-2.1373
88.939998012,0.0091,0.0045,0.5434,-1.0625,1.9847,-2.0967,3.5374,-2.1455
88.944998011,0.0091,0.0045,0.5608,-1.0599,1.9927,-2.0968,3.4952,-2.1538
88.949998011,0.0091,0.0045,0.5784,-1.0572,2.0004,-2.0969,3.4522,-2.1622
88.954998011,0.0091,0.0045,0.5961,-1.0544,2.0079,-2.097,3.409,-2.1707
88.959998011,0.0091,0.0045,0.6138,-1.0516,2.0152,-2.0971,3.3652,-2.1793
88.964998011,0.0091,0.0045,0.6315,-1.0488,2.0222,-2.0972,3.3214,-2.1879
88.969998011,0.0091,0.0045,0.649,-1.046,2.0287,-2.0972,3.2778,-2.1966
88.974998011,0.0091,0.0045,0.6662,-1.0431,2.035,-2.0973,3.2346,-2.2054
88.979998011,0.0091,0.0045,0.6831,-1.0402,2.0408,-2.0973,3.1919,-2.2143
88.984998011,0.0091,0.0045,0.6996,-1.0373,2.0463,-2.0974,3.1502,-2.2233
88.98999801,0.0091,0.0045,0.7155,-1.0343,2.0513,-2.0974,3.1097,-2.2323
88.99499801,0.0091,0.0045,0.7309,-1.0313,2.0559,-2.0974,3.0702,-2.2414
88.99999801,0.0091,0.0045,0.7457,-1.0282,2.0602,-2.0974,3.032,-2.2506
89.00499801,0.0091,0.0045,0.7599,-1.0251,2.0641,-2.0974,2.9952,-2.2599
89.00999801,0.0091,0.0045,0.7735,-1.022,2.0677,-2.0974,2.9596,-2.2693
89.01499801,0.0091,0.0045,0.7866,-1.0189,2.071,-2.0974,2.9253,-2.2787
89.01999801,0.0091,0.0045,0.7991,-1.0157,2.0739,-2.0974,2.8924,-2.2882
89.02499801,0.0091,0.0045,0.811,-1.0125,2.0766,-2.0973,2.8609,-2.2978
89.02999801,0.0091,0.0045,0.8223,-1.0093,2.0791,-2.0973,2.8308,-2.3075
89.034998009,0.0091,0.0045,0.833,-1.006,2.0813,-2.0972,2.8023,-2.3173
89.039998009,0.0091,0.0045,0.843,-1.0027,2.0832,-2.0971,2.7753,-2.3271
89.044998009,0.0091,0.0045,0.8524,-0.9993,2.085,-2.097,2.7498,-2.337
89.049998009,0.0091,0.0045,0.8613,-0.996,2.0866,-2.0969,2.7257,-2.347
89.054998009,0.0091,0.0045,0.8696,-0.9926,2.088,-2.0968,2.703,-2.357
89.059998009,0.0091,0.0045,0.8774,-0.9891,2.0893,-2.0966,2.6817,-2.3671
89.064998009,0.0091,0.0045,0.8847,-0.9857,2.0904,-2.0965,2.6617,-2.3773
89.069998009,0.0091,0.0045,0.8915,-0.9821,2.0914,-2.0963,2.643,-2.3876
89.074998009,0.0091,0.0045,0.8978,-0.9786,2.0923,-2.0961,2.6255,-2.3979
89.079998008,0.009,0.0044,0.9037,-0.9751,2.0931,-2.0959,2.6092,-2.4082
89.084998008,0.0091,0.0045,0.9091,-0.9715,2.0938,-2.0957,2.594,-2.4187
89.089998008,0.0091,0.0045,0.9142,-0.9679,2.0944,-2.0955,2.5799,-2.4292
89.094998008,0.009,0.0044,0.9188,-0.9642,2.095,-2.0952,2.5668,-2.4397
89.099998008,0.0091,0.0045,0.9232,-0.9606,2.0955,-2.095,2.5547,-2.4503
89.104998008,0.009,0.0044,0.9272,-0.9568,2.096,-2.0947,2.5434,-2.461
89.109998008,0.0091,0.0045,0.931,-0.9531,2.0964,-2.0944,2.5327,-2.4717
89.114998008,0.0091,0.0044,0.9346,-0.9494,2.0967,-2.0941,2.5226,-2.4825
89.119998008,0.0091,0.0045,0.9379,-0.9456,2.0971,-2.0937,2.513,-2.4933
89.124998007,0.0091,0.0044,0.9413,-0.9418,2.0974,-2.0934,2.5034,-2.5042
89.129998007,0.0091,0.0045,0.9446,-0.9379,2.0977,-2.093,2.494,-2.5152
89.134998007,0.0091,0.0044,0.9479,-0.934,2.098,-2.0926,2.4847,-2.5261
89.139998007,0.0091,0.0045,0.9511,-0.9302,2.0983,-2.0923,2.4756,-2.5372
89.144998007,0.0091,0.0044,0.9543,-0.9263,2.0986,-2.0918,2.4663,-2.5482
89.149998007,0.0091,0.0045,0.9576,-0.9223,2.0988,-2.0914,2.4568,-2.5594
89.154998007,0.0091,0.0044,0.961,-0.9183,2.0991,-2.0909,2.4473,-2.5705
89.159998007,0.0091,0.0045,0.9644,-0.9144,2.0993,-2.0905,2.4373,-2.5817
89.164998007,0.0091,0.0044,0.968,-0.9103,2.0996,-2.09,2.427,-2.593
89.169998006,0.0091,0.0045,0.9717,-0.9063,2.0998,-2.0895,2.4164,-2.6043
89.174998006,0.0091,0.0044,0.9755,-0.9023,2.1,-2.0889,2.4054,-2.6156
89.179998006,0.0091,0.0045,0.9794,-0.8982,2.1003,-2.0884,2.394,-2.6269
89.184998006,0.0091,0.0044,0.9834,-0.8941,2.1005,-2.0878,2.3825,-2.6383
89.189998006,0.0091,0.0045,0.9874,-0.89,2.1007,-2.0872,2.3708,-2.6497
89.194998006,0.0091,0.0044,0.9916,-0.8858,2.1009,-2.0866,2.3585,-2.6612
89.199998006,0.0091,0.0045,0.996,-0.8817,2.101,-2.086,2.3456,-2.6727
89.204998006,0.0091,0.0044,1.0005,-0.8775,2.1012,-2.0854,2.3324,-2.6842
89.209998006,0.0091,0.0045,1.0053,-0.8733,2.1013,-2.0847,2.3182,-2.6957
89.214998005,0.0091,0.0044,1.0103,-0.8691,2.1015,-2.084,2.3032,-2.7073
89.219998005,0.0091,0.0045,1.0156,-0.8649,2.1015,-2.0833,2.2876,-2.7189
89.224998005,0.0091,0.0045,1.0211,-0.8606,2.1016,-2.0826,2.271,-2.7305
89.229998005,0.0091,0.0045,1.027,-0.8563,2.1016,-2.0818,2.2535,-2.7421
89.234998005,0.0091,0.0044,1.033,-0.8521,2.1016,-2.0811,2.2354,-2.7537
89.239998005,0.0091,0.0045,1.0391,-0.8478,2.1016,-2.0803,2.2169,-2.7654
89.244998005,0.0091,0.0044,1.0454,-0.8435,2.1015,-2.0795,2.1977,-2.7771
89.249998005,0.0091,0.0045,1.0518,-0.8391,2.1013,-2.0786,2.1781,-2.7888
89.254998004,0.0091,0.0045,1.0583,-0.8348,2.1011,-2.0778,2.1582,-2.8005
89.259998004,0.0091,0.0044,1.065,-0.8304,2.1009,-2.0769,2.1378,-2.8122
89.264998004,0.0091,0.0045,1.0716,-0.8261,2.1006,-2.076,2.117,-2.8239
89.269998004,0.0091,0.0044,1.0783,-0.8217,2.1002,-2.0751,2.0961,-2.8357
89.274998004,0.0091,0.0045,1.085,-0.8173,2.0998,-2.0742,2.075,-2.8474
89.279998004,0.0091,0.0045,1.0918,-0.8129,2.0993,-2.0733,2.0538,-2.8592
89.284998004,0.0091,0.0044,1.0985,-0.8085,2.0988,-2.0723,2.0326,-2.8709
89.289998004,0.0091,0.0045,1.1051,-0.8041,2.0982,-2.0713,2.0115,-2.8827
89.294998004,0.0091,0.0045,1.1117,-0.7997,2.0975,-2.0703,1.9902,-2.8944
89.299998003,0.0091,0.0045,1.1183,-0.7952,2.0969,-2.0692,1.9689,-2.9062
89.304998003,0.0091,0.0045,1.1248,-0.7908,2.0961,-2.0682,1.9477,-2.9179
89.309998003,0.0091,0.0045,1.1313,-0.7863,2.0953,-2.0671,1.9263,-2.9297
89.314998003,0.0091,0.0045,1.1378,-0.7819,2.0944,-2.066,1.9049,-2.9414
89.319998003,0.0091,0.0045,1.1443,-0.7774,2.0935,-2.0649,1.8835,-2.9531
89.324998003,0.0091,0.0045,1.1507,-0.773,2.0925,-2.0638,1.8618,-2.9648
89.329998003,0.0091,0.0045,1.1572,-0.7685,2.0915,-2.0626,1.8401,-2.9765
89.334998003,0.0091,0.0045,1.1636,-0.764,2.0903,-2.0615,1.8183,-2.9882
89.339998003,0.0091,0.0044,1.17,-0.7595,2.0892,-2.0603,1.7967,-2.9999
89.344998002,0.0091,0.0045,1.1763,-0.7551,2.088,-2.0591,1.7748,-3.0116
89.349998002,0.0091,0.0045,1.1827,-0.7506,2.0867,-2.0579,1.7526,-3.0233
89.354998002,0.0091,0.0045,1.1891,-0.7461,2.0853,-2.0566,1.7304,-3.0349
89.359998002,0.0091,0.0045,1.1956,-0.7416,2.0839,-2.0553,1.7078,-3.0465
89.364998002,0.0091,0.0045,1.202,-0.7372,2.0824,-2.0541,1.685,-3.0581
89.369998002,0.0091,0.0044,1.2084,-0.7327,2.0808,-2.0527,1.6621,-3.0697
89.374998002,0.0091,0.0045,1.2148,-0.7282,2.0791,-2.0514,1.6392,-3.0813
89.379998002,0.0091,0.0045,1.2211,-0.7237,2.0774,-2.0501,1.6162,-3.0928
89.384998002,0.0091,0.0045,1.2273,-0.7192,2.0757,-2.0488,1.5934,-3.1043
89.389998001,0.0091,0.0045,1.2335,-0.7148,2.0739,-2.0474,1.5707,-3.1158
89.394998001,0.0091,0.0045,1.2395,-0.7103,2.0721,-2.046,1.5483,-3.1272
89.399998001,0.0091,0.0045,1.2455,-0.7058,2.0702,-2.0446,1.5259,-3.1386
89.404998001,0.0091,0.0045,1.2513,-0.7014,2.0683,-2.0432,1.5039,-3.15
89.409998001,0.0091,0.0045,1.257,-0.6969,2.0663,-2.0417,1.4821,-3.1614
89.414998001,0.0091,0.0045,1.2626,-0.6925,2.0644,-2.0403,1.4606,-3.1727
89.419998001,0.0091,0.0045,1.268,-0.6881,2.0624,-2.0388,1.4394,-3.184
89.424998001,0.0091,0.0045,1.2733,-0.6836,2.0604,-2.0373,1.4184,-3.1952
89.429998001,0.0091,0.0045,1.2786,-0.6792,2.0583,-2.0358,1.3978,-3.2064
89.434998,0.0091,0.0045,1.2836,-0.6748,2.0563,-2.0343,1.3775,-3.2176
89.439998,0.0091,0.0045,1.2886,-0.6704,2.0542,-2.0328,1.3576,-3.2287
89.444998,0.0091,0.0045,1.2934,-0.666,2.0522,-2.0312,1.338,-3.2398
89.449998,0.0091,0.0045,1.2981,-0.6616,2.0501,-2.0297,1.3187,-3.2509
89.454998,0.0091,0.0045,1.3028,-0.6573,2.048,-2.0281,1.2997,-3.2619
89.459998,0.0091,0.0045,1.3072,-0.6529,2.046,-2.0265,1.281,-3.2728
89.464998,0.0091,0.0045,1.3116,-0.6486,2.0439,-2.0249,1.2627,-3.2837
89.469998,0.0091,0.0045,1.3159,-0.6442,2.0418,-2.0233,1.2446,-3.2946
